fetchWidth,decodeWidth,numFetchBufferEntries,numRobEntries,numRasEntries,numIntPhysRegisters,numFpPhysRegisters,numLdqEntries,numStqEntries,maxBrCount,mem_issueWidth,int_issueWidth,fp_issueWidth,DCacheParams_nWays,DCacheParams_nMSHRs,DCacheParams_nTLBEntries,ICacheParams_nWays,ICacheParams_nTLBEntries,ICacheParams_fetchBytes,latency,power
4 1 40 96 16 96 96 8 8 8 2 5 2 8 8 32 8 16 2,74900.0,0.06565
4 1 24 64 32 64 64 8 8 16 1 1 1 4 4 32 2 16 2,82680.0,0.05395
4 1 40 96 24 48 48 24 24 12 1 3 1 8 8 8 8 16 2,76464.0,0.05895
8 1 24 128 32 96 96 16 16 16 2 4 2 2 4 8 4 32 4,77941.0,0.08425
8 1 16 32 16 112 112 32 32 12 1 4 1 2 8 16 4 16 4,78437.0,0.07705000000000001
4 1 24 96 32 48 48 32 32 16 2 4 2 8 2 16 2 16 2,75410.0,0.06605
8 1 16 32 16 48 48 32 32 12 2 2 2 4 4 8 8 16 4,78059.0,0.0764
4 1 35 32 16 64 64 16 16 12 1 3 1 4 8 16 4 32 2,79419.5,0.05445
4 1 40 64 24 96 96 32 32 12 2 2 2 8 8 8 2 8 2,75355.0,0.06715
8 2 32 96 24 112 112 32 32 12 2 5 2 2 8 32 4 8 4,72093.5,0.0922
4 2 40 32 16 112 112 24 24 20 1 5 1 4 4 8 4 16 2,74932.5,0.07314999999999999
8 2 16 128 16 96 96 32 32 16 1 5 1 4 2 32 4 16 4,72243.5,0.09075
8 2 16 128 32 112 112 8 8 12 2 5 2 2 8 32 4 16 4,77108.0,0.0875
4 2 24 96 16 96 96 24 24 16 2 1 2 8 8 16 4 8 2,70634.0,0.0748
8 2 16 32 24 112 112 32 32 12 1 3 1 2 8 16 2 16 4,77423.0,0.08174999999999999
4 2 32 128 24 48 48 16 16 12 1 3 1 2 8 8 8 8 2,77373.0,0.0615
4 2 40 130 16 64 64 16 16 12 2 3 2 8 2 8 2 32 2,70457.5,0.06814999999999999
4 2 16 128 16 64 64 8 8 8 2 1 2 4 2 32 2 32 2,77613.5,0.0576
4 2 16 130 16 80 80 8 8 12 1 5 1 4 8 8 2 8 2,75976.5,0.06425
8 2 40 128 24 64 64 8 8 8 1 5 1 2 8 32 8 8 4,77722.5,0.0785
8 3 24 96 16 96 96 16 16 8 1 2 1 8 4 32 8 16 4,69166.0,0.09015000000000001
4 3 24 96 32 64 64 24 24 12 2 5 2 4 2 8 2 32 2,72701.5,0.07335
8 3 24 96 24 64 64 32 32 16 2 3 2 2 8 16 2 8 4,73045.0,0.11149999999999999
8 3 24 96 24 80 80 24 24 8 2 4 2 2 8 8 2 32 4,74472.0,0.08705
8 3 24 96 32 48 48 8 8 20 1 2 1 2 2 16 2 32 4,79694.0,0.07844999999999999
4 3 24 96 32 48 48 16 16 8 1 4 1 8 2 8 8 8 2,74610.0,0.0618
4 3 24 96 16 112 112 32 32 12 1 2 1 8 8 16 8 16 2,69411.5,0.07694999999999999
4 3 24 96 16 96 96 16 16 12 2 2 2 2 2 32 8 16 2,75101.5,0.07125000000000001
4 4 16 128 32 64 64 16 16 12 2 5 2 2 2 32 4 32 2,75833.5,0.07715
8 4 32 64 24 96 96 24 24 8 2 4 2 4 4 8 2 32 4,70902.5,0.0921
8 4 40 128 24 48 48 8 8 8 1 5 1 8 2 32 2 16 4,75194.5,0.0807
4 4 32 96 24 64 64 32 32 12 1 1 1 2 8 32 8 32 2,74438.5,0.0796
4 4 40 64 32 64 64 32 32 12 1 5 1 2 4 32 8 16 2,74065.0,0.0823
8 4 32 64 32 80 80 24 24 20 2 5 2 4 2 8 2 8 4,72024.5,0.10650000000000001
4 4 16 32 32 112 112 24 24 8 2 5 2 8 8 32 2 16 2,73617.0,0.07925
4 4 16 96 16 112 112 8 8 20 1 3 1 8 4 8 4 32 2,73272.5,0.083
4 4 24 96 16 64 64 24 24 12 1 3 1 4 4 32 8 32 2,72099.0,0.08185
8 4 40 32 16 112 112 32 32 8 2 5 2 2 2 8 8 16 4,77114.0,0.3095
8 5 40 130 24 64 64 8 8 12 2 3 2 2 4 16 8 16 4,76489.5,0.10149999999999999
